,Point of Sale Country,Company Name,Department,Travel Start Date,Travel End Date,Origin,Destination,Route,In Policy,Booking Method,Segment Count,Employee ID,Unit of Measurement,Currency,Mileage,Carbon Emission,Ticket Expense,Mileage Per ticket,Ticket Expense Per ticket,Carbon Emission Per ticket,Day of Week
3,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-07-12,2022-07-12,Banbury,London Marylebone,Banbury - London Marylebone,Yes,Online,1,20298.0,Kg|Km,GBP,120.86,4.96729,45.3,120.86,45.3,4.96729,Tuesday
849,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2021-10-14,2021-10-15,Manchester Piccadilly,Manchester Piccadilly,Manchester Piccadilly - Manchester Piccadilly,Yes,Online,3,27633.0,Kg|Km,GBP,556.41,22.86851,79.4,185.47,26.46666666666667,7.622836666666667,Thursday
851,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-09-05,2023-09-05,Manchester Piccadilly,Manchester Piccadilly,Manchester Piccadilly - Manchester Piccadilly,Yes,Online,3,17768.0,Kg|Km,GBP,955.79,39.28289,177.0,318.59666666666664,59.0,13.094296666666667,Tuesday
854,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2021-10-21,2021-10-22,Manchester Piccadilly,Manchester Piccadilly,Manchester Piccadilly - Manchester Piccadilly,Yes,Online,3,25096.0,Kg|Km,GBP,955.79,39.28289,227.2,318.59666666666664,75.73333333333333,13.094296666666667,Thursday
855,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-11-23,2022-11-24,Manchester Piccadilly,Manchester Piccadilly,Manchester Piccadilly - Manchester Piccadilly,Yes,Online,3,19444.0,Kg|Km,GBP,1045.1,42.95343,149.8,348.3666666666666,49.93333333333334,14.31781,Wednesday
856,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-03-11,2022-03-11,Manchester Piccadilly,Manchester Piccadilly,Manchester Piccadilly - Manchester Piccadilly,Yes,Online,3,17768.0,Kg|Km,GBP,955.79,39.28289,181.0,318.59666666666664,60.333333333333336,13.094296666666667,Friday
857,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-06-19,2023-06-20,Manchester Piccadilly,Manchester Piccadilly,Manchester Piccadilly - Manchester Piccadilly,Yes,Online,3,24451.0,Kg|Km,GBP,955.79,39.28289,97.0,318.59666666666664,32.333333333333336,13.094296666666667,Monday
860,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2021-09-23,2021-09-24,Manchester Piccadilly,Manchester Piccadilly,Manchester Piccadilly - Manchester Piccadilly,Yes,Online,3,25096.0,Kg|Km,GBP,959.47,39.43424,251.2,319.8233333333333,83.73333333333333,13.144746666666668,Thursday
864,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-10-10,2023-12-10,Manchester Piccadilly,Manchester Piccadilly,Manchester Piccadilly - Manchester Piccadilly,Yes,Online,3,24146.0,Kg|Km,GBP,955.79,39.28289,157.0,318.59666666666664,52.333333333333336,13.094296666666667,Tuesday
868,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2020-03-16,2020-03-16,Manchester Piccadilly,Manchester Piccadilly,Manchester Piccadilly - Manchester Piccadilly,Yes,Online,9,15601.0,Kg|Km,GBP,2867.36,117.84866,259.0,318.59555555555556,28.77777777777778,13.094295555555554,Monday
870,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-03-07,2023-05-07,Manchester Piccadilly,Manchester Piccadilly,Manchester Piccadilly - Manchester Piccadilly,Yes,Online,3,15758.0,Kg|Km,GBP,955.79,39.28289,94.0,318.59666666666664,31.333333333333332,13.094296666666667,Tuesday
871,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-08-03,2023-08-03,Manchester Piccadilly,Manchester Piccadilly,Manchester Piccadilly - Manchester Piccadilly,Yes,Online,3,17768.0,Kg|Km,GBP,955.79,39.28289,187.4,318.59666666666664,62.46666666666667,13.094296666666667,Thursday
872,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2020-03-03,2020-03-03,Manchester Piccadilly,Manchester Piccadilly,Manchester Piccadilly - Manchester Piccadilly,Yes,Online,3,17768.0,Kg|Km,GBP,955.79,39.28289,198.05,318.59666666666664,66.01666666666667,13.094296666666667,Tuesday
873,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-04-12,2023-04-12,Manchester Piccadilly,Manchester Piccadilly,Manchester Piccadilly - Manchester Piccadilly,Yes,Online,3,17768.0,Kg|Km,GBP,955.79,39.28289,178.7,318.59666666666664,59.56666666666666,13.094296666666667,Wednesday
875,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-06-19,2023-06-20,Manchester Piccadilly,Manchester Piccadilly,Manchester Piccadilly - Manchester Piccadilly,Yes,Online,3,27757.0,Kg|Km,GBP,955.79,39.28289,100.0,318.59666666666664,33.333333333333336,13.094296666666667,Monday
877,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-06-12,2022-06-12,Manchester Piccadilly,Manchester Piccadilly,Manchester Piccadilly - Manchester Piccadilly,Yes,Online,3,15637.0,Kg|Km,GBP,955.79,39.28289,246.5,318.59666666666664,82.16666666666667,13.094296666666667,Sunday
878,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-01-24,2023-01-24,Manchester Piccadilly,Manchester Piccadilly,Manchester Piccadilly - Manchester Piccadilly,Yes,Online,3,17768.0,Kg|Km,GBP,955.79,39.28289,177.8,318.59666666666664,59.26666666666667,13.094296666666667,Tuesday
879,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-01-24,2023-01-24,Manchester Piccadilly,Manchester Piccadilly,Manchester Piccadilly - Manchester Piccadilly,Yes,Online,3,24774.0,Kg|Km,GBP,955.79,39.28289,177.8,318.59666666666664,59.26666666666667,13.094296666666667,Tuesday
885,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2021-07-10,2021-07-10,Manchester Piccadilly,Milton Keynes Central,Manchester Piccadilly - Milton Keynes Central,Yes,Online,3,24666.0,Kg|Km,GBP,737.54,30.31277,155.9,245.84666666666666,51.96666666666667,10.104256666666666,Saturday
887,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-10-02,2023-10-02,Manchester Piccadilly,Motherwell,Manchester Piccadilly - Motherwell,Yes,Online,1,15758.0,Kg|Km,GBP,329.22,13.53105,33.9,329.22,33.9,13.53105,Monday
888,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2020-04-02,2020-04-02,Manchester Piccadilly,Motherwell,Manchester Piccadilly - Motherwell,Yes,Online,2,15758.0,Kg|Km,GBP,658.89,27.08022,49.6,329.445,24.8,13.54011,Thursday
890,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-07-06,2023-07-06,Manchester Piccadilly,Newport (South Wales),Manchester Piccadilly - Newport (South Wales),Yes,Online,1,24784.0,Kg|Km,GBP,280.95,11.54723,82.9,280.95,82.9,11.54723,Thursday
891,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-08-15,2023-08-15,Manchester Piccadilly,Newport (South Wales),Manchester Piccadilly - Newport (South Wales),Yes,Online,1,24784.0,Kg|Km,GBP,280.95,11.54723,44.0,280.95,44.0,11.54723,Tuesday
894,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-09-10,2023-09-10,Manchester Piccadilly,Newport (South Wales),Manchester Piccadilly - Newport (South Wales),Yes,Online,2,24784.0,Kg|Km,GBP,562.76,23.12947,95.2,281.38,47.6,11.564735,Sunday
895,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-02-14,2022-02-14,Manchester Piccadilly,Newport (South Wales),Manchester Piccadilly - Newport (South Wales),Yes,Online,2,24784.0,Kg|Km,GBP,562.76,23.12947,86.7,281.38,43.35,11.564735,Monday
896,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-05-17,2023-05-17,Manchester Piccadilly,Newport (South Wales),Manchester Piccadilly - Newport (South Wales),Yes,Online,2,24784.0,Kg|Km,GBP,562.76,23.12947,95.2,281.38,47.6,11.564735,Wednesday
897,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-12-04,2023-04-13,Manchester Piccadilly,Newport (South Wales),Manchester Piccadilly - Newport (South Wales),Yes,Online,2,15758.0,Kg|Km,GBP,562.76,23.12947,95.2,281.38,47.6,11.564735,Monday
899,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-05-04,2022-07-04,Manchester Piccadilly,Paisley Gilmour Street,Manchester Piccadilly - Paisley Gilmour Street,Yes,Online,4,24775.0,Kg|Km,GBP,1432.04,58.85695,164.2,358.01,41.05,14.7142375,Wednesday
900,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-03-15,2022-03-17,Manchester Piccadilly,Paisley Gilmour Street,Manchester Piccadilly - Paisley Gilmour Street,Yes,Online,2,24775.0,Kg|Km,GBP,716.02,29.42847,98.3,358.01,49.15,14.714235,Tuesday
901,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-01-18,2022-01-19,Manchester Piccadilly,Paisley Gilmour Street,Manchester Piccadilly - Paisley Gilmour Street,Yes,Online,2,24775.0,Kg|Km,GBP,716.02,29.42847,94.7,358.01,47.35,14.714235,Tuesday
902,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2021-02-08,2021-04-08,Manchester Piccadilly,Paisley Gilmour Street,Manchester Piccadilly - Paisley Gilmour Street,Yes,Online,2,24775.0,Kg|Km,GBP,716.02,29.42847,94.7,358.01,47.35,14.714235,Monday
903,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2020-01-13,2020-01-17,Manchester Piccadilly,Rye House,Manchester Piccadilly - Rye House,Yes,Online,2,24688.0,Kg|Km,GBP,640.24,26.31383,241.0,320.12,120.5,13.156915,Monday
905,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-07-07,2022-07-07,Manchester Piccadilly,Stalybridge,Manchester Piccadilly - Stalybridge,Yes,Online,1,15688.0,Kg|Km,GBP,11.92,0.48993,4.6,11.92,4.6,0.48993,Thursday
906,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2021-09-30,2021-09-30,Manchester Piccadilly,Stoke On Trent,Manchester Piccadilly - Stoke On Trent,Yes,Online,1,15637.0,Kg|Km,GBP,70.92,2.91485,10.1,70.92,10.1,2.91485,Thursday
908,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-03-08,2022-03-08,Manchester Piccadilly,Thetford,Manchester Piccadilly - Thetford,Yes,Online,1,15617.0,Kg|Km,GBP,274.48,11.28125,43.0,274.48,43.0,11.28125,Tuesday
911,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-12-21,2023-12-21,Manchester Piccadilly Station,Motherwell Station,Manchester Piccadilly Station - Motherwell Station,Yes,Online,1,15758.0,Kg|Km,GBP,339.76,13.96421,0.0,339.76,0.0,13.96421,Thursday
913,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-11-23,2022-11-23,Manchester Victoria,Bolton,Manchester Victoria - Bolton,Yes,Online,1,24784.0,Kg|Km,GBP,24.04,0.988,4.9,24.04,4.9,0.988,Wednesday
916,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-06-23,2023-06-24,Manchester Victoria,Liverpool Lime Street,Manchester Victoria - Liverpool Lime Street,Yes,Online,2,24784.0,Kg|Km,GBP,109.65,4.50654,22.5,54.825,11.25,2.25327,Friday
918,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-06-23,2023-06-23,Manchester Victoria,Manchester Victoria,Manchester Victoria - Manchester Victoria,Yes,Online,3,25139.0,Kg|Km,GBP,163.16,6.70606,15.8,54.38666666666666,5.266666666666667,2.2353533333333333,Friday
920,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-01-11,2022-01-11,Manchester Victoria,Newcastle,Manchester Victoria - Newcastle,Yes,Online,2,24784.0,Kg|Km,GBP,460.06,18.90848,127.3,230.03,63.65,9.45424,Tuesday
923,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2021-04-19,2021-04-19,Melton Mowbray,Glasgow Central,Melton Mowbray - Glasgow Central,Yes,Online,1,23233.0,Kg|Km,GBP,483.86,19.88649,119.2,483.86,119.2,19.88649,Monday
924,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2021-06-20,2021-06-21,Melton Mowbray,Glasgow Central,Melton Mowbray - Glasgow Central,Yes,Online,1,23233.0,Kg|Km,GBP,483.86,19.88649,89.8,483.86,89.8,19.88649,Sunday
925,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2021-07-12,2021-09-12,Middlesbrough,Blackburn,Middlesbrough - Blackburn,Yes,Online,2,20367.0,Kg|Km,GBP,306.73,12.60676,89.4,153.365,44.7,6.30338,Monday
926,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2021-11-22,2021-11-25,Middlesbrough,Blackburn,Middlesbrough - Blackburn,Yes,Online,2,20367.0,Kg|Km,GBP,306.73,12.60676,89.4,153.365,44.7,6.30338,Monday
927,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2021-12-13,2021-12-14,Middlesbrough,Middlesbrough,Middlesbrough - Middlesbrough,Yes,Online,3,20367.0,Kg|Km,GBP,460.35,18.92023,111.8,153.45000000000002,37.266666666666666,6.306743333333333,Monday
928,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-01-17,2022-01-17,Middlesbrough,West Drayton,Middlesbrough - West Drayton,Yes,Online,2,20367.0,Kg|Km,GBP,802.13,32.96756,342.0,401.065,171.0,16.48378,Monday
929,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-02-14,2022-02-18,Middlesbrough,West Drayton,Middlesbrough - West Drayton,Yes,Online,2,20367.0,Kg|Km,GBP,802.13,32.96756,342.0,401.065,171.0,16.48378,Monday
930,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-07-02,2022-11-02,Middlesbrough,West Drayton,Middlesbrough - West Drayton,Yes,Online,2,20367.0,Kg|Km,GBP,802.13,32.96756,342.0,401.065,171.0,16.48378,Saturday
931,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-02-21,2022-02-25,Middlesbrough,West Drayton,Middlesbrough - West Drayton,Yes,Online,2,20367.0,Kg|Km,GBP,802.13,32.96756,342.0,401.065,171.0,16.48378,Monday
932,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-10-01,2022-10-01,Middlesbrough,West Drayton,Middlesbrough - West Drayton,Yes,Online,2,20367.0,Kg|Km,GBP,802.13,32.96756,342.0,401.065,171.0,16.48378,Saturday
933,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-03-14,2022-03-18,Middlesbrough,West Drayton,Middlesbrough - West Drayton,Yes,Online,2,20367.0,Kg|Km,GBP,802.13,32.96756,348.0,401.065,174.0,16.48378,Monday
934,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-01-31,2022-03-02,Middlesbrough,West Drayton,Middlesbrough - West Drayton,Yes,Online,2,20367.0,Kg|Km,GBP,802.13,32.96756,342.0,401.065,171.0,16.48378,Monday
935,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-01-24,2022-01-28,Middlesbrough,West Drayton,Middlesbrough - West Drayton,Yes,Online,2,20367.0,Kg|Km,GBP,802.13,32.96756,342.0,401.065,171.0,16.48378,Monday
936,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-07-03,2022-09-03,Middlesbrough,West Drayton,Middlesbrough - West Drayton,Yes,Online,2,20367.0,Kg|Km,GBP,802.13,32.96756,348.0,401.065,174.0,16.48378,Sunday
937,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-04-01,2022-07-01,Middlesbrough,West Drayton,Middlesbrough - West Drayton,Yes,Online,2,20367.0,Kg|Km,GBP,802.13,32.96756,342.0,401.065,171.0,16.48378,Friday
938,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-02-28,2022-04-03,Middlesbrough,West Drayton,Middlesbrough - West Drayton,Yes,Online,2,20367.0,Kg|Km,GBP,802.13,32.96756,342.0,401.065,171.0,16.48378,Monday
939,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-02-23,2022-02-25,Middlesbrough,West Drayton,Middlesbrough - West Drayton,Yes,Online,2,20367.0,Kg|Km,GBP,802.13,32.96756,342.0,401.065,171.0,16.48378,Wednesday
945,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-04-20,2023-04-20,Moreton (Merseyside),London Euston,Moreton (Merseyside) - London Euston,Yes,Online,2,20298.0,Kg|Km,GBP,704.06,28.93689,347.8,352.03,173.9,14.468445,Thursday
948,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-05-12,2022-05-12,Motherwell,Cardiff Central,Motherwell - Cardiff Central,No,Online,2,15758.0,Kg|Km,GBP,1210.34,49.74496,218.5,605.17,109.25,24.87248,Thursday
950,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-12-05,2022-05-13,Motherwell,Manchester Piccadilly,Motherwell - Manchester Piccadilly,Yes,Online,2,26717.0,Kg|Km,GBP,658.89,27.08022,149.8,329.445,74.9,13.54011,Monday
951,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2020-01-14,2020-01-15,Motherwell,Manchester Piccadilly,Motherwell - Manchester Piccadilly,Yes,Online,2,27448.0,Kg|Km,GBP,658.89,27.08022,70.55,329.445,35.275,13.54011,Tuesday
952,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-07-11,2023-08-11,Motherwell,Motherwell,Motherwell - Motherwell,Yes,Online,3,23167.0,Kg|Km,GBP,1879.19,77.23455,152.0,626.3966666666666,50.666666666666664,25.74485,Tuesday
953,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-12-05,2022-05-13,Motherwell,Motherwell,Motherwell - Motherwell,Yes,Online,3,29668.0,Kg|Km,GBP,988.11,40.61127,46.5,329.37,15.5,13.53709,Monday
954,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-12-05,2022-05-13,Motherwell,Motherwell,Motherwell - Motherwell,Yes,Online,3,15758.0,Kg|Km,GBP,988.11,40.61127,46.5,329.37,15.5,13.53709,Monday
955,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-12-05,2022-05-13,Motherwell,Motherwell,Motherwell - Motherwell,Yes,Online,3,23132.0,Kg|Km,GBP,988.11,40.61127,46.5,329.37,15.5,13.53709,Monday
956,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-05-17,2023-05-18,Motherwell,Motherwell,Motherwell - Motherwell,Yes,Online,3,23132.0,Kg|Km,GBP,1879.19,77.23455,183.2,626.3966666666666,61.06666666666666,25.74485,Wednesday
957,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-05-17,2023-05-18,Motherwell,Motherwell,Motherwell - Motherwell,Yes,Online,3,29668.0,Kg|Km,GBP,1879.19,77.23455,183.2,626.3966666666666,61.06666666666666,25.74485,Wednesday
958,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-09-10,2023-10-10,Motherwell,Motherwell,Motherwell - Motherwell,Yes,Online,3,23167.0,Kg|Km,GBP,1879.19,77.23455,140.0,626.3966666666666,46.666666666666664,25.74485,Sunday
960,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-10-25,2023-10-28,Motherwell,Motherwell,Motherwell - Motherwell,Yes,Online,3,29668.0,Kg|Km,GBP,1879.19,77.23455,80.0,626.3966666666666,26.666666666666668,25.74485,Wednesday
961,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-09-26,2023-09-27,Motherwell,Motherwell,Motherwell - Motherwell,Yes,Online,3,29668.0,Kg|Km,GBP,1879.19,77.23455,146.0,626.3966666666666,48.666666666666664,25.74485,Tuesday
962,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-07-11,2023-08-11,Motherwell,Motherwell,Motherwell - Motherwell,Yes,Online,3,23132.0,Kg|Km,GBP,1879.19,77.23455,157.0,626.3966666666666,52.333333333333336,25.74485,Tuesday
963,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-12-05,2022-05-13,Motherwell,Motherwell,Motherwell - Motherwell,Yes,Online,3,17483.0,Kg|Km,GBP,988.11,40.61127,71.4,329.37,23.8,13.53709,Monday
964,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2020-05-03,2020-06-03,Motherwell,Motherwell,Motherwell - Motherwell,Yes,Online,3,15758.0,Kg|Km,GBP,1879.19,77.23455,151.1,626.3966666666666,50.36666666666667,25.74485,Sunday
